customer_id,age,gender,city,travel_frequency,travel_type,past_claims,loyalty_score,risk_score,segment,frequency_score,value_score,customer_score,risk_score_pred,recommended_plan
CUST_615,27,Female,Delhi,1,Personal,2,72,47,1,0.03333333333333333,0.72,0.03266666666666665,43.03352,Seasonal Coverage Plan
CUST_616,22,Female,Hyderabad,1,Business,2,46,77,3,0.03333333333333333,0.46,-0.04533333333333334,74.0154,Basic Travel Protection
CUST_617,44,Female,Hyderabad,3,Personal,2,63,61,3,0.1,0.63,0.03899999999999998,58.28313,Basic Travel Protection
CUST_618,42,Male,Pune,1,Business,0,52,22,3,0.03333333333333333,0.52,0.3726666666666667,35.914734,Basic Travel Protection
CUST_619,31,Male,Chennai,30,Seasonal,2,72,26,2,1.0,0.72,0.516,34.876087,Business Flyer Plan
CUST_620,43,Female,Hyderabad,2,Seasonal,1,97,74,1,0.06666666666666667,0.97,0.3243333333333333,68.621544,Seasonal Coverage Plan
CUST_621,29,Female,Chennai,0,Seasonal,1,41,50,3,0.0,0.41,0.12299999999999998,49.723526,Basic Travel Protection
CUST_622,59,Male,Pune,1,Business,2,58,71,3,0.03333333333333333,0.58,-0.00933333333333336,64.201836,Basic Travel Protection
CUST_623,37,Male,Mumbai,1,Seasonal,2,81,19,1,0.03333333333333333,0.81,0.059666666666666646,27.926666,Seasonal Coverage Plan
CUST_624,20,Male,Chennai,3,Seasonal,2,49,28,3,0.1,0.49,-0.0030000000000000027,27.182123,Basic Travel Protection
CUST_625,64,Female,Hyderabad,1,Seasonal,1,53,82,3,0.03333333333333333,0.53,0.17566666666666667,84.98262,Basic Travel Protection
CUST_626,22,Male,Chennai,12,Business,2,85,88,1,0.4,0.85,0.255,85.94016,Seasonal Coverage Plan
CUST_627,49,Female,Hyderabad,25,Business,2,34,61,2,0.8333333333333334,0.34,0.3186666666666667,62.346695,Business Flyer Plan
CUST_628,48,Male,Pune,11,Business,0,60,86,3,0.36666666666666664,0.6,0.5633333333333332,78.28698,Basic Travel Protection
CUST_629,66,Female,Mumbai,1,Business,2,72,63,1,0.03333333333333333,0.72,0.03266666666666665,61.195786,Seasonal Coverage Plan
CUST_630,27,Male,Hyderabad,1,Business,2,12,54,0,0.03333333333333333,0.12,-0.14733333333333334,53.224846,Premium Frequent Traveler Plan
CUST_631,63,Female,Delhi,1,Business,0,19,73,0,0.03333333333333333,0.19,0.27366666666666667,66.6862,Premium Frequent Traveler Plan
CUST_632,35,Female,Chennai,1,Personal,1,92,21,1,0.03333333333333333,0.92,0.2926666666666667,21.907606,Seasonal Coverage Plan
CUST_633,37,Female,Delhi,1,Business,1,44,71,3,0.03333333333333333,0.44,0.14866666666666667,65.63059,Basic Travel Protection
CUST_634,58,Male,Mumbai,1,Business,0,82,82,1,0.03333333333333333,0.82,0.46266666666666667,69.37247,Seasonal Coverage Plan
CUST_635,62,Male,Mumbai,0,Personal,0,72,66,1,0.0,0.72,0.41600000000000004,67.5824,Seasonal Coverage Plan
CUST_636,66,Male,Pune,1,Personal,1,37,5,0,0.03333333333333333,0.37,0.12766666666666668,5.2846184,Premium Frequent Traveler Plan
CUST_637,44,Female,Hyderabad,9,Personal,0,19,24,0,0.3,0.19,0.40700000000000003,26.969685,Premium Frequent Traveler Plan
CUST_638,38,Male,Chennai,0,Seasonal,2,57,34,3,0.0,0.57,-0.029000000000000026,32.863487,Basic Travel Protection
CUST_639,39,Male,Chennai,1,Seasonal,2,32,74,0,0.03333333333333333,0.32,-0.08733333333333335,63.282005,Premium Frequent Traveler Plan
CUST_640,28,Female,Delhi,2,Personal,0,67,74,3,0.06666666666666667,0.67,0.43433333333333335,71.59607,Basic Travel Protection
CUST_641,21,Female,Mumbai,1,Personal,1,69,44,3,0.03333333333333333,0.69,0.22366666666666665,45.854263,Basic Travel Protection
CUST_642,26,Female,Pune,9,Business,0,88,25,1,0.3,0.88,0.6140000000000001,26.997606,Seasonal Coverage Plan
CUST_643,59,Male,Chennai,0,Seasonal,2,30,56,0,0.0,0.3,-0.11000000000000001,57.135395,Premium Frequent Traveler Plan
CUST_644,50,Female,Mumbai,12,Seasonal,1,31,52,0,0.4,0.31,0.29300000000000004,52.354095,Premium Frequent Traveler Plan
CUST_645,21,Male,Mumbai,0,Business,2,34,31,0,0.0,0.34,-0.098,32.78587,Premium Frequent Traveler Plan
CUST_646,49,Female,Delhi,2,Seasonal,0,53,37,3,0.06666666666666667,0.53,0.3923333333333333,48.951015,Basic Travel Protection
CUST_647,55,Male,Chennai,1,Personal,0,33,6,0,0.03333333333333333,0.33,0.31566666666666665,20.219082,Premium Frequent Traveler Plan
CUST_648,40,Male,Chennai,3,Personal,1,74,71,1,0.1,0.74,0.272,67.58357,Seasonal Coverage Plan
CUST_649,27,Male,Chennai,1,Business,2,56,44,3,0.03333333333333333,0.56,-0.015333333333333338,37.99881,Basic Travel Protection
CUST_650,22,Female,Chennai,27,Personal,2,65,22,2,0.9,0.65,0.445,25.374184,Business Flyer Plan
CUST_651,41,Male,Hyderabad,10,Business,0,82,85,1,0.3333333333333333,0.82,0.6126666666666667,79.84516,Seasonal Coverage Plan
CUST_652,46,Male,Chennai,1,Seasonal,2,28,14,0,0.03333333333333333,0.28,-0.09933333333333334,17.339174,Premium Frequent Traveler Plan
CUST_653,49,Female,Pune,0,Personal,2,26,82,0,0.0,0.26,-0.12200000000000001,81.37974,Premium Frequent Traveler Plan
CUST_654,31,Male,Mumbai,1,Seasonal,1,91,41,1,0.03333333333333333,0.91,0.2896666666666667,37.878372,Seasonal Coverage Plan
CUST_655,22,Female,Delhi,30,Seasonal,2,93,17,1,1.0,0.93,0.579,17.293184,Seasonal Coverage Plan
CUST_656,43,Female,Chennai,2,Personal,1,99,53,1,0.06666666666666667,0.99,0.3303333333333333,57.24356,Seasonal Coverage Plan
CUST_657,55,Female,Pune,8,Personal,0,15,60,0,0.26666666666666666,0.15,0.37833333333333335,53.609863,Premium Frequent Traveler Plan
CUST_658,54,Female,Pune,0,Business,1,47,62,3,0.0,0.47,0.141,62.61708,Basic Travel Protection
CUST_659,47,Female,Mumbai,1,Business,2,61,21,3,0.03333333333333333,0.61,-0.00033333333333335213,38.088463,Basic Travel Protection
CUST_660,31,Male,Chennai,10,Business,0,46,87,3,0.3333333333333333,0.46,0.5046666666666666,80.400764,Basic Travel Protection
CUST_661,29,Male,Pune,0,Personal,2,40,79,3,0.0,0.4,-0.08000000000000002,67.38812,Basic Travel Protection
CUST_662,54,Female,Pune,1,Seasonal,0,22,44,0,0.03333333333333333,0.22,0.2826666666666667,49.037018,Premium Frequent Traveler Plan
CUST_663,31,Male,Pune,2,Business,2,87,13,1,0.06666666666666667,0.87,0.09433333333333332,19.69924,Seasonal Coverage Plan
CUST_664,46,Male,Hyderabad,1,Personal,2,62,45,3,0.03333333333333333,0.62,0.0026666666666666505,39.243217,Basic Travel Protection
CUST_665,48,Male,Mumbai,2,Seasonal,0,35,9,0,0.06666666666666667,0.35,0.3383333333333334,24.135277,Premium Frequent Traveler Plan
CUST_666,58,Female,Hyderabad,30,Seasonal,0,51,8,2,1.0,0.51,0.853,11.982131,Business Flyer Plan
CUST_667,58,Female,Delhi,1,Seasonal,2,90,45,1,0.03333333333333333,0.9,0.08666666666666667,49.71641,Seasonal Coverage Plan
CUST_668,21,Male,Pune,9,Business,1,68,58,3,0.3,0.68,0.354,56.210506,Basic Travel Protection
CUST_669,28,Male,Mumbai,1,Personal,2,29,23,0,0.03333333333333333,0.29,-0.09633333333333335,38.365303,Premium Frequent Traveler Plan
CUST_670,56,Male,Chennai,2,Business,2,85,21,1,0.06666666666666667,0.85,0.08833333333333332,25.503717,Seasonal Coverage Plan
CUST_671,51,Male,Delhi,10,Business,0,45,47,3,0.3333333333333333,0.45,0.5016666666666667,51.08194,Basic Travel Protection
CUST_672,54,Male,Delhi,29,Seasonal,2,37,27,2,0.9666666666666667,0.37,0.39433333333333337,32.210094,Business Flyer Plan
CUST_673,66,Female,Hyderabad,1,Business,0,43,80,3,0.03333333333333333,0.43,0.3456666666666667,73.03356,Basic Travel Protection
CUST_674,49,Female,Delhi,27,Business,0,27,71,0,0.9,0.27,0.7310000000000001,74.35338,Premium Frequent Traveler Plan
CUST_675,67,Female,Mumbai,12,Business,0,96,33,1,0.4,0.96,0.688,32.733498,Seasonal Coverage Plan
CUST_676,58,Female,Hyderabad,1,Personal,1,64,61,3,0.03333333333333333,0.64,0.20866666666666667,58.811077,Basic Travel Protection
CUST_677,25,Male,Mumbai,1,Seasonal,1,72,16,1,0.03333333333333333,0.72,0.23266666666666666,32.208076,Seasonal Coverage Plan
CUST_678,25,Female,Pune,1,Personal,2,51,56,3,0.03333333333333333,0.51,-0.03033333333333335,61.439743,Basic Travel Protection
CUST_679,29,Male,Chennai,1,Business,0,20,10,0,0.03333333333333333,0.2,0.27666666666666667,41.599476,Premium Frequent Traveler Plan
CUST_680,55,Male,Mumbai,1,Business,1,98,39,1,0.03333333333333333,0.98,0.31066666666666665,39.801506,Seasonal Coverage Plan
CUST_681,63,Female,Chennai,1,Business,0,50,84,3,0.03333333333333333,0.5,0.3666666666666667,72.23362,Basic Travel Protection
CUST_682,68,Female,Pune,28,Personal,1,73,73,2,0.9333333333333333,0.73,0.6856666666666666,71.53386,Business Flyer Plan
CUST_683,25,Female,Pune,1,Seasonal,2,52,62,3,0.03333333333333333,0.52,-0.02733333333333335,53.065914,Basic Travel Protection
CUST_684,25,Male,Chennai,0,Seasonal,0,32,60,0,0.0,0.32,0.29600000000000004,60.491398,Premium Frequent Traveler Plan
CUST_685,54,Female,Hyderabad,2,Business,1,64,48,3,0.06666666666666667,0.64,0.22533333333333333,36.26441,Basic Travel Protection
CUST_686,54,Female,Hyderabad,1,Seasonal,2,41,45,3,0.03333333333333333,0.41,-0.06033333333333335,47.95629,Basic Travel Protection
CUST_687,54,Female,Delhi,1,Business,1,31,56,0,0.03333333333333333,0.31,0.10966666666666666,48.68066,Premium Frequent Traveler Plan
CUST_688,46,Male,Mumbai,9,Business,2,70,28,1,0.3,0.7,0.15999999999999998,28.079542,Seasonal Coverage Plan
CUST_689,63,Female,Chennai,11,Business,1,58,45,3,0.36666666666666664,0.58,0.3573333333333333,39.325493,Basic Travel Protection
CUST_690,57,Male,Pune,8,Business,0,86,16,1,0.26666666666666666,0.86,0.5913333333333333,17.50505,Seasonal Coverage Plan
CUST_691,46,Female,Mumbai,2,Business,1,56,47,3,0.06666666666666667,0.56,0.20133333333333334,43.527695,Basic Travel Protection
CUST_692,45,Male,Pune,2,Seasonal,1,64,43,3,0.06666666666666667,0.64,0.22533333333333333,46.15747,Basic Travel Protection
CUST_693,41,Female,Chennai,1,Business,2,86,34,1,0.03333333333333333,0.86,0.07466666666666666,42.10912,Seasonal Coverage Plan
CUST_694,49,Male,Delhi,1,Seasonal,1,19,14,0,0.03333333333333333,0.19,0.07366666666666666,52.037224,Premium Frequent Traveler Plan
CUST_695,68,Female,Delhi,1,Personal,0,55,27,3,0.03333333333333333,0.55,0.3816666666666667,35.041298,Basic Travel Protection
CUST_696,64,Female,Chennai,3,Business,0,23,40,0,0.1,0.23,0.319,42.40444,Premium Frequent Traveler Plan
CUST_697,66,Female,Mumbai,1,Personal,2,26,24,0,0.03333333333333333,0.26,-0.10533333333333335,38.963432,Premium Frequent Traveler Plan
CUST_698,39,Female,Delhi,1,Seasonal,1,68,19,3,0.03333333333333333,0.68,0.22066666666666668,25.305246,Basic Travel Protection
CUST_699,67,Female,Mumbai,1,Seasonal,0,16,21,0,0.03333333333333333,0.16,0.26466666666666666,18.8191,Premium Frequent Traveler Plan
CUST_700,61,Female,Mumbai,2,Seasonal,0,95,25,1,0.06666666666666667,0.95,0.5183333333333333,27.030058,Seasonal Coverage Plan
CUST_701,46,Female,Hyderabad,1,Seasonal,2,45,63,3,0.03333333333333333,0.45,-0.04833333333333334,66.208824,Basic Travel Protection
CUST_702,59,Male,Hyderabad,1,Seasonal,0,87,88,1,0.03333333333333333,0.87,0.4776666666666667,74.9844,Seasonal Coverage Plan
CUST_703,64,Female,Chennai,2,Business,2,73,51,1,0.06666666666666667,0.73,0.05233333333333334,59.01908,Seasonal Coverage Plan
CUST_704,49,Female,Chennai,25,Business,1,62,50,2,0.8333333333333334,0.62,0.6026666666666667,49.49534,Business Flyer Plan
CUST_705,49,Male,Hyderabad,3,Personal,1,44,31,3,0.1,0.44,0.182,41.541946,Basic Travel Protection
CUST_706,45,Male,Pune,10,Personal,1,33,61,0,0.3333333333333333,0.33,0.26566666666666666,55.17794,Premium Frequent Traveler Plan
CUST_707,22,Male,Delhi,2,Personal,2,98,10,1,0.06666666666666667,0.98,0.1273333333333333,11.801475,Seasonal Coverage Plan
CUST_708,59,Male,Chennai,2,Business,1,85,20,1,0.06666666666666667,0.85,0.28833333333333333,50.47298,Seasonal Coverage Plan
CUST_709,60,Male,Delhi,9,Seasonal,2,59,9,3,0.3,0.59,0.12699999999999995,15.68589,Basic Travel Protection
CUST_710,49,Male,Hyderabad,28,Seasonal,0,11,57,0,0.9333333333333333,0.11,0.6996666666666667,61.911144,Premium Frequent Traveler Plan
CUST_711,25,Male,Pune,1,Personal,1,26,6,0,0.03333333333333333,0.26,0.09466666666666666,12.746536,Premium Frequent Traveler Plan
CUST_712,43,Female,Chennai,1,Seasonal,1,30,12,0,0.03333333333333333,0.3,0.10666666666666666,30.348553,Premium Frequent Traveler Plan
CUST_713,37,Female,Chennai,1,Personal,1,37,6,0,0.03333333333333333,0.37,0.12766666666666668,10.939813,Premium Frequent Traveler Plan
CUST_714,62,Female,Hyderabad,30,Business,1,54,6,2,1.0,0.54,0.662,7.8763485,Business Flyer Plan
CUST_715,20,Female,Pune,1,Personal,2,94,81,1,0.03333333333333333,0.94,0.09866666666666662,79.52805,Seasonal Coverage Plan
CUST_716,35,Female,Mumbai,1,Seasonal,2,14,48,0,0.03333333333333333,0.14,-0.14133333333333334,46.305946,Premium Frequent Traveler Plan
CUST_717,42,Male,Mumbai,11,Seasonal,1,92,72,1,0.36666666666666664,0.92,0.45933333333333337,71.63483,Seasonal Coverage Plan
CUST_718,64,Female,Delhi,3,Seasonal,1,84,71,1,0.1,0.84,0.302,71.47141,Seasonal Coverage Plan
CUST_719,55,Male,Chennai,9,Seasonal,1,43,76,3,0.3,0.43,0.279,65.204124,Basic Travel Protection
CUST_720,28,Male,Hyderabad,25,Personal,2,65,8,2,0.8333333333333334,0.65,0.4116666666666667,17.992382,Business Flyer Plan
CUST_721,44,Female,Pune,2,Seasonal,0,92,32,1,0.06666666666666667,0.92,0.5093333333333334,32.204052,Seasonal Coverage Plan
CUST_722,21,Female,Chennai,1,Personal,2,51,57,3,0.03333333333333333,0.51,-0.03033333333333335,44.167408,Basic Travel Protection
CUST_723,44,Male,Hyderabad,8,Business,1,93,27,1,0.26666666666666666,0.93,0.41233333333333333,27.019714,Seasonal Coverage Plan
CUST_724,27,Male,Pune,1,Seasonal,0,53,24,3,0.03333333333333333,0.53,0.3756666666666667,32.48573,Basic Travel Protection
CUST_725,36,Male,Chennai,3,Personal,2,10,86,0,0.1,0.1,-0.12000000000000001,82.9692,Premium Frequent Traveler Plan
CUST_726,68,Male,Delhi,11,Seasonal,1,87,51,1,0.36666666666666664,0.87,0.44433333333333336,52.427383,Seasonal Coverage Plan
CUST_727,50,Male,Chennai,28,Seasonal,2,61,67,2,0.9333333333333333,0.61,0.4496666666666666,64.84946,Business Flyer Plan
CUST_728,21,Male,Mumbai,1,Business,0,51,32,3,0.03333333333333333,0.51,0.3696666666666667,44.167408,Basic Travel Protection
CUST_729,29,Male,Mumbai,0,Business,1,63,31,3,0.0,0.63,0.189,30.852093,Basic Travel Protection
CUST_730,24,Male,Mumbai,9,Business,0,82,61,1,0.3,0.82,0.596,56.644497,Seasonal Coverage Plan
CUST_731,27,Male,Chennai,2,Business,1,80,6,1,0.06666666666666667,0.8,0.2733333333333333,11.218397,Seasonal Coverage Plan
CUST_732,36,Female,Hyderabad,2,Business,1,54,74,3,0.06666666666666667,0.54,0.19533333333333333,59.624504,Basic Travel Protection
CUST_733,28,Male,Hyderabad,0,Seasonal,1,58,19,3,0.0,0.58,0.174,30.693022,Basic Travel Protection
CUST_734,68,Female,Delhi,1,Personal,0,54,75,3,0.03333333333333333,0.54,0.3786666666666667,70.06189,Basic Travel Protection
CUST_735,54,Male,Delhi,1,Seasonal,0,48,71,3,0.03333333333333333,0.48,0.3606666666666667,54.651134,Basic Travel Protection
CUST_736,51,Female,Mumbai,12,Seasonal,2,19,33,0,0.4,0.19,0.056999999999999995,35.950443,Premium Frequent Traveler Plan
CUST_737,28,Male,Pune,1,Business,0,58,44,3,0.03333333333333333,0.58,0.39066666666666666,39.675816,Basic Travel Protection
CUST_738,43,Male,Hyderabad,9,Business,1,86,45,1,0.3,0.86,0.40800000000000003,48.344616,Seasonal Coverage Plan
CUST_739,50,Female,Mumbai,1,Personal,1,65,13,3,0.03333333333333333,0.65,0.21166666666666667,15.63137,Basic Travel Protection
CUST_740,33,Male,Delhi,10,Personal,0,77,59,1,0.3333333333333333,0.77,0.5976666666666666,58.4857,Seasonal Coverage Plan
CUST_741,28,Male,Mumbai,1,Personal,2,15,52,0,0.03333333333333333,0.15,-0.13833333333333336,46.717876,Premium Frequent Traveler Plan
CUST_742,44,Female,Chennai,1,Seasonal,2,36,64,0,0.03333333333333333,0.36,-0.07533333333333335,61.67017,Premium Frequent Traveler Plan
CUST_743,50,Female,Delhi,10,Personal,1,84,12,1,0.3333333333333333,0.84,0.41866666666666663,16.076717,Seasonal Coverage Plan
CUST_744,69,Female,Chennai,2,Business,0,69,77,3,0.06666666666666667,0.69,0.44033333333333335,62.84589,Basic Travel Protection
CUST_745,56,Male,Pune,10,Seasonal,1,79,42,1,0.3333333333333333,0.79,0.4036666666666666,43.420776,Seasonal Coverage Plan
CUST_746,41,Male,Hyderabad,3,Seasonal,1,23,68,0,0.1,0.23,0.11900000000000001,60.084198,Premium Frequent Traveler Plan
CUST_747,24,Male,Delhi,2,Personal,1,84,49,1,0.06666666666666667,0.84,0.2853333333333333,44.746662,Seasonal Coverage Plan
CUST_748,62,Male,Hyderabad,1,Seasonal,0,11,17,0,0.03333333333333333,0.11,0.24966666666666668,23.708593,Premium Frequent Traveler Plan
CUST_749,57,Female,Pune,1,Seasonal,0,78,82,1,0.03333333333333333,0.78,0.45066666666666666,77.664795,Seasonal Coverage Plan
CUST_750,69,Male,Pune,1,Seasonal,0,69,22,3,0.03333333333333333,0.69,0.42366666666666664,29.655283,Basic Travel Protection
CUST_751,68,Female,Chennai,9,Business,0,45,23,3,0.3,0.45,0.48500000000000004,23.208794,Basic Travel Protection
CUST_752,64,Female,Hyderabad,3,Seasonal,0,42,32,3,0.1,0.42,0.376,36.3313,Basic Travel Protection
CUST_753,61,Female,Pune,1,Business,2,61,34,3,0.03333333333333333,0.61,-0.00033333333333335213,38.328537,Basic Travel Protection
CUST_754,19,Female,Delhi,1,Personal,1,24,63,0,0.03333333333333333,0.24,0.08866666666666666,63.138775,Premium Frequent Traveler Plan
CUST_755,55,Male,Mumbai,9,Business,0,21,51,0,0.3,0.21,0.41300000000000003,55.54441,Premium Frequent Traveler Plan
CUST_756,54,Female,Pune,1,Seasonal,0,94,59,1,0.03333333333333333,0.94,0.49866666666666665,68.36652,Seasonal Coverage Plan
CUST_757,65,Male,Delhi,0,Seasonal,2,12,49,0,0.0,0.12,-0.164,48.50688,Premium Frequent Traveler Plan
CUST_758,32,Female,Pune,2,Seasonal,0,53,74,3,0.06666666666666667,0.53,0.3923333333333333,64.8846,Basic Travel Protection
CUST_759,27,Male,Pune,9,Seasonal,0,22,68,0,0.3,0.22,0.41600000000000004,60.88621,Premium Frequent Traveler Plan
CUST_760,30,Male,Pune,0,Personal,1,21,82,0,0.0,0.21,0.063,80.02753,Premium Frequent Traveler Plan
CUST_761,41,Male,Mumbai,0,Seasonal,1,18,5,0,0.0,0.18,0.054,12.034318,Premium Frequent Traveler Plan
CUST_762,61,Female,Pune,0,Business,1,33,60,0,0.0,0.33,0.099,57.749878,Premium Frequent Traveler Plan
CUST_763,52,Male,Chennai,10,Business,1,76,27,1,0.3333333333333333,0.76,0.3946666666666666,35.48674,Seasonal Coverage Plan
CUST_764,57,Male,Mumbai,3,Seasonal,1,80,54,1,0.1,0.8,0.29,47.36458,Seasonal Coverage Plan
CUST_765,62,Female,Hyderabad,2,Personal,0,42,27,3,0.06666666666666667,0.42,0.35933333333333334,34.69204,Basic Travel Protection
CUST_766,18,Female,Chennai,0,Business,1,24,60,0,0.0,0.24,0.072,59.716423,Premium Frequent Traveler Plan
CUST_767,59,Male,Delhi,25,Seasonal,2,62,29,2,0.8333333333333334,0.62,0.4026666666666667,29.370777,Business Flyer Plan
CUST_768,66,Male,Hyderabad,11,Seasonal,2,80,69,1,0.36666666666666664,0.8,0.22333333333333333,62.05561,Seasonal Coverage Plan
CUST_769,60,Female,Pune,9,Business,2,15,20,0,0.3,0.15,-0.0050000000000000044,21.465803,Premium Frequent Traveler Plan
CUST_770,28,Male,Hyderabad,8,Seasonal,2,81,59,1,0.26666666666666666,0.81,0.1763333333333333,54.772366,Seasonal Coverage Plan
CUST_771,66,Male,Mumbai,29,Business,2,85,9,1,0.9666666666666667,0.85,0.5383333333333333,10.177114,Seasonal Coverage Plan
CUST_772,47,Male,Chennai,1,Seasonal,2,67,27,3,0.03333333333333333,0.67,0.017666666666666664,35.29096,Basic Travel Protection
CUST_773,64,Male,Chennai,3,Business,2,43,22,3,0.1,0.43,-0.02100000000000002,29.522654,Basic Travel Protection
CUST_774,39,Female,Hyderabad,1,Seasonal,1,85,45,1,0.03333333333333333,0.85,0.27166666666666667,40.72278,Seasonal Coverage Plan
CUST_775,54,Male,Hyderabad,1,Personal,0,25,46,0,0.03333333333333333,0.25,0.2916666666666667,49.71166,Premium Frequent Traveler Plan
CUST_776,43,Female,Pune,2,Seasonal,2,62,85,3,0.06666666666666667,0.62,0.019333333333333313,68.658875,Basic Travel Protection
CUST_777,42,Female,Chennai,1,Seasonal,1,45,39,3,0.03333333333333333,0.45,0.15166666666666667,39.797325,Basic Travel Protection
CUST_778,53,Male,Delhi,26,Personal,0,34,11,2,0.8666666666666667,0.34,0.7353333333333334,15.343648,Business Flyer Plan
CUST_779,57,Female,Hyderabad,1,Seasonal,1,63,12,3,0.03333333333333333,0.63,0.20566666666666666,18.701498,Basic Travel Protection
CUST_780,59,Female,Pune,29,Business,2,77,34,1,0.9666666666666667,0.77,0.5143333333333333,36.340607,Seasonal Coverage Plan
CUST_781,65,Female,Mumbai,1,Seasonal,2,41,71,3,0.03333333333333333,0.41,-0.06033333333333335,59.627003,Basic Travel Protection
CUST_782,61,Male,Mumbai,28,Personal,2,31,64,2,0.9333333333333333,0.31,0.35966666666666663,64.09812,Business Flyer Plan
CUST_783,29,Male,Delhi,1,Business,1,43,39,3,0.03333333333333333,0.43,0.14566666666666667,49.172466,Basic Travel Protection
CUST_784,41,Male,Chennai,2,Personal,2,11,89,0,0.06666666666666667,0.11,-0.13366666666666668,85.05816,Premium Frequent Traveler Plan
CUST_785,52,Female,Chennai,1,Business,2,99,65,1,0.03333333333333333,0.99,0.11366666666666664,61.07265,Seasonal Coverage Plan
CUST_786,29,Female,Pune,0,Seasonal,0,32,41,0,0.0,0.32,0.29600000000000004,45.097916,Premium Frequent Traveler Plan
CUST_787,37,Male,Mumbai,1,Seasonal,2,35,58,0,0.03333333333333333,0.35,-0.07833333333333335,48.850235,Premium Frequent Traveler Plan
CUST_788,57,Male,Chennai,1,Business,2,60,27,3,0.03333333333333333,0.6,-0.003333333333333355,28.896912,Basic Travel Protection
CUST_789,35,Female,Hyderabad,2,Seasonal,0,50,51,3,0.06666666666666667,0.5,0.3833333333333333,53.642567,Basic Travel Protection
CUST_790,67,Female,Mumbai,2,Seasonal,1,81,38,1,0.06666666666666667,0.81,0.2763333333333333,38.4472,Seasonal Coverage Plan
CUST_791,40,Male,Hyderabad,2,Business,2,53,49,3,0.06666666666666667,0.53,-0.007666666666666683,48.674736,Basic Travel Protection
CUST_792,32,Female,Pune,1,Business,0,34,14,0,0.03333333333333333,0.34,0.31866666666666665,26.804659,Premium Frequent Traveler Plan
CUST_793,23,Male,Delhi,9,Seasonal,2,31,6,0,0.3,0.31,0.04299999999999998,13.087774,Premium Frequent Traveler Plan
CUST_794,56,Male,Mumbai,8,Seasonal,0,15,5,0,0.26666666666666666,0.15,0.37833333333333335,12.942428,Premium Frequent Traveler Plan
CUST_795,66,Female,Pune,29,Seasonal,2,26,74,0,0.9666666666666667,0.26,0.36133333333333334,70.97983,Premium Frequent Traveler Plan
CUST_796,63,Male,Mumbai,1,Seasonal,1,89,5,1,0.03333333333333333,0.89,0.2836666666666667,6.159374,Seasonal Coverage Plan
CUST_797,57,Female,Mumbai,2,Personal,2,12,19,0,0.06666666666666667,0.12,-0.13066666666666668,25.128056,Premium Frequent Traveler Plan
CUST_798,33,Female,Delhi,3,Seasonal,1,93,72,1,0.1,0.93,0.329,64.362526,Seasonal Coverage Plan
CUST_799,69,Female,Chennai,9,Seasonal,0,73,69,1,0.3,0.73,0.569,67.57203,Seasonal Coverage Plan
CUST_800,28,Male,Delhi,1,Personal,2,39,76,3,0.03333333333333333,0.39,-0.06633333333333336,63.873646,Basic Travel Protection
CUST_801,48,Female,Delhi,30,Personal,2,99,13,1,1.0,0.99,0.597,14.956086,Seasonal Coverage Plan
CUST_802,24,Male,Mumbai,2,Business,1,97,38,1,0.06666666666666667,0.97,0.3243333333333333,40.312935,Seasonal Coverage Plan
CUST_803,30,Female,Delhi,3,Seasonal,1,78,30,1,0.1,0.78,0.284,31.249102,Seasonal Coverage Plan
CUST_804,62,Male,Mumbai,26,Business,1,42,56,2,0.8666666666666667,0.42,0.5593333333333333,48.17417,Business Flyer Plan
CUST_805,31,Male,Delhi,27,Personal,2,34,49,2,0.9,0.34,0.35200000000000004,47.118793,Business Flyer Plan
CUST_806,46,Male,Hyderabad,28,Business,2,38,21,2,0.9333333333333333,0.38,0.38066666666666665,25.021746,Business Flyer Plan
CUST_807,19,Male,Mumbai,1,Personal,1,91,65,1,0.03333333333333333,0.91,0.2896666666666667,66.14951,Seasonal Coverage Plan
CUST_808,26,Male,Hyderabad,1,Seasonal,1,94,27,1,0.03333333333333333,0.94,0.29866666666666664,31.84265,Seasonal Coverage Plan
CUST_809,33,Female,Hyderabad,27,Business,1,45,67,2,0.9,0.45,0.585,64.10949,Business Flyer Plan
CUST_810,26,Female,Delhi,2,Seasonal,2,30,67,0,0.06666666666666667,0.3,-0.07666666666666669,74.823524,Premium Frequent Traveler Plan
CUST_811,65,Male,Pune,1,Personal,2,22,40,0,0.03333333333333333,0.22,-0.11733333333333335,39.951077,Premium Frequent Traveler Plan
CUST_812,39,Female,Mumbai,1,Business,0,51,59,3,0.03333333333333333,0.51,0.3696666666666667,52.087475,Basic Travel Protection
CUST_813,42,Male,Mumbai,30,Personal,1,61,85,2,1.0,0.61,0.683,77.807,Business Flyer Plan
CUST_814,61,Female,Chennai,12,Business,0,96,47,1,0.4,0.96,0.688,45.708168,Seasonal Coverage Plan
CUST_815,25,Male,Hyderabad,27,Personal,2,19,48,0,0.9,0.19,0.307,49.08163,Premium Frequent Traveler Plan
CUST_816,61,Female,Pune,0,Seasonal,0,42,36,3,0.0,0.42,0.326,37.869274,Basic Travel Protection
CUST_817,27,Female,Pune,1,Personal,1,26,35,0,0.03333333333333333,0.26,0.09466666666666666,34.139786,Premium Frequent Traveler Plan
CUST_818,59,Female,Hyderabad,1,Personal,0,33,42,0,0.03333333333333333,0.33,0.31566666666666665,45.723045,Premium Frequent Traveler Plan
